"","Dem_poll","Rep_poll","Undecided","sample_size","mean_days_to_election","start_days_to_election","end_days_to_election","state","year","state_year","pollster","state_year_id","pollster2","year_id","result_margin6","rmargin_year","rmargin_year_id","pollster_grp","pollster_id"
"871",48,45,7,600,32,33,31,"michigan",2012,"michigan_2012","EPICMRA",71,"EPICMRA",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"872",49,46,3,1122,32,32,32,"michigan",2012,"michigan_2012","FMWB(D)",71,"FMWB(D)",3,"Strong Rep.","Strong Rep. 2012",11,"0_None",1
"873",50,48,2,1122,2.5,3,2,"iowa",2012,"iowa_2012","PPP(D)",72,"PublicPolicyPolling",3,"Close margin","Close margin 2012",3,"PublicPolicyPolling",22
"874",48,49,2,600,3,4,2,"iowa",2012,"iowa_2012","ARG",72,"ARG",3,"Close margin","Close margin 2012",3,"ARG",3
"875",48,47,3,1040,4.5,6,3,"iowa",2012,"iowa_2012","YouGov",72,"youGov",3,"Close margin","Close margin 2012",3,"youGov",39
"876",49,45,6,594,5,5,5,"iowa",2012,"iowa_2012","GravisMarketing",72,"GravisMarketing",3,"Close margin","Close margin 2012",3,"GravisMarketing",9
"877",46,44,10,600,6,7,5,"iowa",2012,"iowa_2012","Mellman(DAmericansUnitedforChange)",72,"Mellman(DAmericansUnitedforChange)",3,"Close margin","Close margin 2012",3,"Mellman(DAmericansUnitedforChange)",18
"878",48,49,1,750,7,7,7,"iowa",2012,"iowa_2012","Rasmussen",72,"Rasmussen",3,"Close margin","Close margin 2012",3,"Rasmussen",25
"879",50,45,4,676,7.5,8,7,"iowa",2012,"iowa_2012","PPP(DHealthCareforAmericaNow)",72,"PublicPolicyPolling",3,"Close margin","Close margin 2012",3,"PublicPolicyPolling",22
"880",50,44,4,1142,8.5,9,8,"iowa",2012,"iowa_2012","NBC/WSJ/Marist",72,"MaristCollege",3,"Close margin","Close margin 2012",3,"MaristCollege",16
"881",44,45,6,320,14.5,19,10,"iowa",2012,"iowa_2012","UofIowa",72,"UofIowa",3,"Close margin","Close margin 2012",3,"0_None",1
"882",50,46,4,517,13,13,13,"iowa",2012,"iowa_2012","GravisMarketing",72,"GravisMarketing",3,"Close margin","Close margin 2012",3,"GravisMarketing",9
"883",49,47,4,690,13.5,14,13,"iowa",2012,"iowa_2012","PPP(DHealthCareforAmericaNow)",72,"PublicPolicyPolling",3,"Close margin","Close margin 2012",3,"PublicPolicyPolling",22
"884",48,48,2,500,16,16,16,"iowa",2012,"iowa_2012","Rasmussen",72,"Rasmussen",3,"Close margin","Close margin 2012",3,"Rasmussen",25
"885",49,48,3,660,18.5,19,18,"iowa",2012,"iowa_2012","PPP(DHealthCareforAmericaNow)",72,"PublicPolicyPolling",3,"Close margin","Close margin 2012",3,"PublicPolicyPolling",22
"886",48,49,4,869,19,20,18,"iowa",2012,"iowa_2012","PPP(D)",72,"PublicPolicyPolling",3,"Close margin","Close margin 2012",3,"PublicPolicyPolling",22
"887",51,43,4,1137,21,22,20,"iowa",2012,"iowa_2012","NBC/WSJ/Marist",72,"MaristCollege",3,"Close margin","Close margin 2012",3,"MaristCollege",16
"888",49,46,4,1499,22,22,22,"iowa",2012,"iowa_2012","WeAskAmerica",72,"WeAskAmerica",3,"Close margin","Close margin 2012",3,"WeAskAmerica",38
"889",48,48,3,600,24.5,26,23,"iowa",2012,"iowa_2012","ARG",72,"ARG",3,"Close margin","Close margin 2012",3,"ARG",3
"890",50,46,3,545,29.5,33,26,"iowa",2012,"iowa_2012","YouGov",72,"youGov",3,"Close margin","Close margin 2012",3,"youGov",39
"891",49,47,2,500,30,30,30,"iowa",2012,"iowa_2012","Rasmussen",72,"Rasmussen",3,"Close margin","Close margin 2012",3,"Rasmussen",25
"892",48,48,5,876,2,3,1,"florida",2012,"florida_2012","JZAnalytics/Newsmax",73,"JZAnalytics/Newsmax",3,"Close margin","Close margin 2012",3,"JZAnalytics/Newsmax",13
"893",47,48,4,769,2,3,1,"florida",2012,"florida_2012","Ipsos/Reuters(Web)",73,"Ipsos",3,"Close margin","Close margin 2012",3,"Ipsos",12
"894",47,52,1,437,2,2,2,"florida",2012,"florida_2012","InsiderAdvantage/FloridaTimesUnion",73,"InsiderAdvantage",3,"Close margin","Close margin 2012",3,"InsiderAdvantage",11
"895",50,49,1,955,2.5,3,2,"florida",2012,"florida_2012","PPP(D)",73,"PublicPolicyPolling",3,"Close margin","Close margin 2012",3,"PublicPolicyPolling",22
"896",47,48,2,1621,4.5,6,3,"florida",2012,"florida_2012","YouGov",73,"youGov",3,"Close margin","Close margin 2012",3,"youGov",39
"897",48,46,4,985,5,6,4,"florida",2012,"florida_2012","Ipsos/Reuters(Web)",73,"Ipsos",3,"Close margin","Close margin 2012",3,"Ipsos",12
"898",47,45,3,800,5.5,7,4,"florida",2012,"florida_2012","Mellman(DAmericansUnitedforChange)",73,"Mellman(DAmericansUnitedforChange)",3,"Close margin","Close margin 2012",3,"Mellman(DAmericansUnitedforChange)",18
"899",49,47,2,1545,5.5,6,5,"florida",2012,"florida_2012","NBC/WSJ/Marist",73,"MaristCollege",3,"Close margin","Close margin 2012",3,"MaristCollege",16
"900",47,50,4,549,7,7,7,"florida",2012,"florida_2012","GravisMarketing",73,"GravisMarketing",3,"Close margin","Close margin 2012",3,"GravisMarketing",9
"901",48,47,5,825,8,9,7,"florida",2012,"florida_2012","JZAnalytics/Newsmax",73,"JZAnalytics/Newsmax",3,"Close margin","Close margin 2012",3,"JZAnalytics/Newsmax",13
"902",48,50,1,1000,8,8,8,"florida",2012,"florida_2012","PulseOpinionResearch/LetFreedomRing(R)",73,"PulseOpinionResearch/LetFreedomRing(R)",3,"Close margin","Close margin 2012",3,"PulseOpinionResearch/LetFreedomRing(R)",23
"903",48,47,5,600,8.5,9,8,"florida",2012,"florida_2012","GroveInsight(DProjectNewAmerica/USAction)",73,"GroveInsight",3,"Close margin","Close margin 2012",3,"GroveInsight",10
"904",49,48,3,687,10,11,9,"florida",2012,"florida_2012","PPP(D)",73,"PublicPolicyPolling",3,"Close margin","Close margin 2012",3,"PublicPolicyPolling",22
"905",49,50,1,770,10.5,12,9,"florida",2012,"florida_2012","CNN",73,"CNN",3,"Close margin","Close margin 2012",3,"CNN",4
"906",48,47,3,1073,11.5,14,9,"florida",2012,"florida_2012","Quinnipiac/NYT/CBS",73,"Quinnipiac",3,"Close margin","Close margin 2012",3,"Quinnipiac",24
"907",47,47,5,595,11,12,10,"florida",2012,"florida_2012","SurveyUSA",73,"SurveyUSA",3,"Close margin","Close margin 2012",3,"SurveyUSA",33
"908",49,47,4,800,11.5,13,10,"florida",2012,"florida_2012","Mellman(DAmericansUnitedforChange)",73,"Mellman(DAmericansUnitedforChange)",3,"Close margin","Close margin 2012",3,"Mellman(DAmericansUnitedforChange)",18
"909",48,50,1,750,12,12,12,"florida",2012,"florida_2012","Rasmussen",73,"Rasmussen",3,"Close margin","Close margin 2012",3,"Rasmussen",25
"910",49,50,2,1182,13,13,13,"florida",2012,"florida_2012","GravisMarketing",73,"GravisMarketing",3,"Close margin","Close margin 2012",3,"GravisMarketing",9
"911",47,45,7,600,13.5,14,13,"florida",2012,"florida_2012","GroveInsight(DProjectNewAmerica/USAction)",73,"GroveInsight",3,"Close margin","Close margin 2012",3,"GroveInsight",10
"912",46,51,2,1001,14,15,13,"florida",2012,"florida_2012","SunshineStateNews/VSS",73,"SunshineStateNews/VSS",3,"Close margin","Close margin 2012",3,"0_None",1
"913",47,47,6,800,17.5,19,16,"florida",2012,"florida_2012","Mellman(DAmericansUnitedforChange)",73,"Mellman(DAmericansUnitedforChange)",3,"Close margin","Close margin 2012",3,"Mellman(DAmericansUnitedforChange)",18
"914",46,51,2,750,19,19,19,"florida",2012,"florida_2012","Rasmussen",73,"Rasmussen",3,"Close margin","Close margin 2012",3,"Rasmussen",25
"915",47,48,4,800,19.5,20,19,"florida",2012,"florida_2012","PPP(D)/WPTV/FLDemocracy/TCPalm",73,"PublicPolicyPolling",3,"Close margin","Close margin 2012",3,"PublicPolicyPolling",22
"916",48,45,6,600,19.5,20,19,"florida",2012,"florida_2012","GroveInsight(DProjectNewAmerica)",73,"GroveInsight",3,"Close margin","Close margin 2012",3,"GroveInsight",10
"917",47,46,5,600,19.5,20,19,"florida",2012,"florida_2012","SurveyUSA",73,"SurveyUSA",3,"Close margin","Close margin 2012",3,"SurveyUSA",33
"918",45,48,6,1215,19.5,20,19,"florida",2012,"florida_2012","FOX",73,"FOX",3,"Close margin","Close margin 2012",3,"0_None",1
"919",48,49,2,681,19.5,20,19,"florida",2012,"florida_2012","CNN",73,"CNN",3,"Close margin","Close margin 2012",3,"CNN",4
"920",48,42,10,842,20,21,19,"florida",2012,"florida_2012","JZAnalytics/Newsmax",73,"JZAnalytics/Newsmax",3,"Close margin","Close margin 2012",3,"JZAnalytics/Newsmax",13
"921",48,49,3,791,24,25,23,"florida",2012,"florida_2012","PPP(D)",73,"PublicPolicyPolling",3,"Close margin","Close margin 2012",3,"PublicPolicyPolling",22
"922",47,51,2,750,26,26,26,"florida",2012,"florida_2012","Rasmussen",73,"Rasmussen",3,"Close margin","Close margin 2012",3,"Rasmussen",25
"923",46,49,4,600,27.5,29,26,"florida",2012,"florida_2012","ARG",73,"ARG",3,"Close margin","Close margin 2012",3,"ARG",3
"924",48,47,2,1244,29.5,33,26,"florida",2012,"florida_2012","YouGov",73,"youGov",3,"Close margin","Close margin 2012",3,"youGov",39
"925",44,51,4,800,28,29,27,"florida",2012,"florida_2012","MasonDixon",73,"MasonDixon",3,"Close margin","Close margin 2012",3,"MasonDixon",17
"926",48,47,4,988,29,30,28,"florida",2012,"florida_2012","NBC/WSJ/Marist",73,"MaristCollege",3,"Close margin","Close margin 2012",3,"MaristCollege",16
"927",49,45,4,653,32,36,28,"florida",2012,"florida_2012","UNF",73,"UNF",3,"Close margin","Close margin 2012",3,"0_None",1
"928",47,49,3,500,33,33,33,"florida",2012,"florida_2012","Rasmussen",73,"Rasmussen",3,"Close margin","Close margin 2012",3,"Rasmussen",25
"929",46,49,4,1200,33,33,33,"florida",2012,"florida_2012","WeAskAmerica",73,"WeAskAmerica",3,"Close margin","Close margin 2012",3,"WeAskAmerica",38
"930",48,47,1,774,2,3,1,"colorado",2012,"colorado_2012","Ipsos/Reuters(Web)",74,"Ipsos",3,"Close margin","Close margin 2012",3,"Ipsos",12
"931",52,46,3,1096,2.5,3,2,"colorado",2012,"colorado_2012","PPP(D)",74,"PublicPolicyPolling",3,"Close margin","Close margin 2012",3,"PublicPolicyPolling",22
"932",50,46,2,603,3,4,2,"colorado",2012,"colorado_2012","OnSight/Keating(D)",74,"Keating",3,"Close margin","Close margin 2012",3,"0_None",1
"933",45,44,9,400,4,6,2,"colorado",2012,"colorado_2012","LakeResearch(D)",74,"LakeResearch",3,"Close margin","Close margin 2012",3,"0_None",1
"934",48,47,2,752,4.5,6,3,"colorado",2012,"colorado_2012","YouGov",74,"youGov",3,"Close margin","Close margin 2012",3,"youGov",39
"935",46,46,4,1052,5,6,4,"colorado",2012,"colorado_2012","Ipsos/Reuters(Web)",74,"Ipsos",3,"Close margin","Close margin 2012",3,"Ipsos",12
"936",50,46,4,825,5.5,6,5,"colorado",2012,"colorado_2012","PPP(DLCV)",74,"PublicPolicyPolling",3,"Close margin","Close margin 2012",3,"PublicPolicyPolling",22
"937",50,48,2,764,8.5,11,6,"colorado",2012,"colorado_2012","CNN",74,"CNN",3,"Close margin","Close margin 2012",3,"CNN",4
"938",47,50,1,750,8,8,8,"colorado",2012,"colorado_2012","Rasmussen",74,"Rasmussen",3,"Close margin","Close margin 2012",3,"Rasmussen",25
"939",48,45,6,500,8.5,9,8,"colorado",2012,"colorado_2012","GroveInsight(DProjectNewAmerica/USAction)",74,"GroveInsight",3,"Close margin","Close margin 2012",3,"GroveInsight",10
"940",47,48,4,600,10.5,12,9,"colorado",2012,"colorado_2012","ARG",74,"ARG",3,"Close margin","Close margin 2012",3,"ARG",3
"941",47,46,5,600,13,14,12,"colorado",2012,"colorado_2012","PurpleStrategies",74,"PurpleStrategies",3,"Close margin","Close margin 2012",3,"0_None",1
"942",51,47,2,904,13,14,12,"colorado",2012,"colorado_2012","PPP(D)",74,"PublicPolicyPolling",3,"Close margin","Close margin 2012",3,"PublicPolicyPolling",22
"943",48,48,2,1128,13.5,14,13,"colorado",2012,"colorado_2012","NBC/WSJ/Marist",74,"MaristCollege",3,"Close margin","Close margin 2012",3,"MaristCollege",16
"944",46,43,8,500,13.5,14,13,"colorado",2012,"colorado_2012","GroveInsight(DProjectNewAmerica/USAction)",74,"GroveInsight",3,"Close margin","Close margin 2012",3,"GroveInsight",10
"945",46,50,1,500,16,16,16,"colorado",2012,"colorado_2012","Rasmussen",74,"Rasmussen",3,"Close margin","Close margin 2012",3,"Rasmussen",25
"946",50,47,3,1000,20,21,19,"colorado",2012,"colorado_2012","PPP(D)",74,"PublicPolicyPolling",3,"Close margin","Close margin 2012",3,"PublicPolicyPolling",22
"947",47,44,7,500,21.5,22,21,"colorado",2012,"colorado_2012","GroveInsight(DProjectNewAmerica)",74,"GroveInsight",3,"Close margin","Close margin 2012",3,"GroveInsight",10
"948",47,48,4,1206,22,22,22,"colorado",2012,"colorado_2012","WeAskAmerica",74,"WeAskAmerica",3,"Close margin","Close margin 2012",3,"WeAskAmerica",38
"949",48,46,6,2089,29,32,26,"colorado",2012,"colorado_2012","GravisMarketing",74,"GravisMarketing",3,"Close margin","Close margin 2012",3,"GravisMarketing",9
"950",48,45,5,527,29.5,33,26,"colorado",2012,"colorado_2012","YouGov",74,"youGov",3,"Close margin","Close margin 2012",3,"youGov",39
"951",45,46,5,614,27.5,28,27,"colorado",2012,"colorado_2012","DenverPost/SurveyUSA",74,"SurveyUSA",3,"Close margin","Close margin 2012",3,"SurveyUSA",33
"952",47,48,2,1254,30.5,33,28,"colorado",2012,"colorado_2012","Quinnipiac/NYT/CBS",74,"Quinnipiac",3,"Close margin","Close margin 2012",3,"Quinnipiac",24
"953",46,50,3,600,30.5,32,29,"colorado",2012,"colorado_2012","ARG",74,"ARG",3,"Close margin","Close margin 2012",3,"ARG",3
"954",49,48,2,500,30,30,30,"colorado",2012,"colorado_2012","Rasmussen",74,"Rasmussen",3,"Close margin","Close margin 2012",3,"Rasmussen",25
"955",47,43,5,604,32.5,33,32,"colorado",2012,"colorado_2012","Selzer/UniversityofDenver",74,"Selzer&Co",3,"Close margin","Close margin 2012",3,"Selzer&Co",28
"956",46,49,5,1285,33.5,34,33,"colorado",2012,"colorado_2012","GravisMarketing",74,"GravisMarketing",3,"Close margin","Close margin 2012",3,"GravisMarketing",9
"957",46,50,4,300,36,37,35,"colorado",2012,"colorado_2012","McLaughlin(RAmericanConservativeUnion)",74,"McLaughlin",3,"Close margin","Close margin 2012",3,"0_None",1
"958",46,53,1,1080,3.5,4,3,"arizona",2012,"arizona_2012","PPP(D)",75,"PublicPolicyPolling",3,"Strong Dem.","Strong Dem. 2012",7,"PublicPolicyPolling",22
"959",44,52,3,702,4.5,6,3,"arizona",2012,"arizona_2012","YouGov",75,"youGov",3,"Strong Dem.","Strong Dem. 2012",7,"youGov",39
"960",44,52,2,500,16,16,16,"arizona",2012,"arizona_2012","Rasmussen/CBS5",75,"Rasmussen",3,"Strong Dem.","Strong Dem. 2012",7,"Rasmussen",25
"961",43,52,3,469,29.5,33,26,"arizona",2012,"arizona_2012","YouGov",75,"youGov",3,"Strong Dem.","Strong Dem. 2012",7,"youGov",39
"962",42,40,13,523,30,33,27,"arizona",2012,"arizona_2012","BehaviorResearchCenter",75,"BehaviorResearchCenter",3,"Strong Dem.","Strong Dem. 2012",7,"0_None",1
"963",44,53,3,595,35,36,34,"arizona",2012,"arizona_2012","PPP(D)",75,"PublicPolicyPolling",3,"Strong Dem.","Strong Dem. 2012",7,"PublicPolicyPolling",22
"964",45,48,5,400,NA,NA,2,"alaska",2008,"alaska_2008","HaysResearchGroup",76,"HaysResearchGroup",2,"Strong Dem.","Strong Dem. 2008",6,"0_None",1
"965",39,58,2,600,NA,NA,5,"alaska",2008,"alaska_2008","Research2000",76,"Research2000",2,"Strong Dem.","Strong Dem. 2008",6,"Research2000",27
"966",41,57,2,500,NA,NA,7,"alaska",2008,"alaska_2008","Rasmussen",76,"Rasmussen",2,"Strong Dem.","Strong Dem. 2008",6,"Rasmussen",25
"967",42,53,5,500,NA,NA,16,"alaska",2008,"alaska_2008","AnchoragePress",76,"AnchoragePress",2,"Strong Dem.","Strong Dem. 2008",6,"0_None",1
"968",38,57,3,600,NA,NA,19,"alaska",2008,"alaska_2008","Research2000",76,"Research2000",2,"Strong Dem.","Strong Dem. 2008",6,"Research2000",27
"969",40,55,3,500,NA,NA,29,"alaska",2008,"alaska_2008","Rasmussen",76,"Rasmussen",2,"Strong Dem.","Strong Dem. 2008",6,"Rasmussen",25
"970",47,48,2,600,NA,NA,5,"arizona",2008,"arizona_2008","Research2000",77,"Research2000",2,"Strong Dem.","Strong Dem. 2008",6,"Research2000",27
"971",46,50,3,600,NA,NA,5,"arizona",2008,"arizona_2008","ARG",77,"ARG",2,"Strong Dem.","Strong Dem. 2008",6,"ARG",3
"972",46,53,1,807,NA,NA,7,"arizona",2008,"arizona_2008","CNN/Time",77,"CNN/Time",2,"Strong Dem.","Strong Dem. 2008",6,"CNN/Time",5
"973",44,48,8,625,NA,NA,7,"arizona",2008,"arizona_2008","MasonDixon",77,"MasonDixon",2,"Strong Dem.","Strong Dem. 2008",6,"MasonDixon",17
"974",41,49,10,600,NA,NA,8,"arizona",2008,"arizona_2008","NorthernArizonaUniversity/UniversityofWashington",77,"UniversityofWashington",2,"Strong Dem.","Strong Dem. 2008",6,"0_None",1
"975",44,46,9,1019,NA,NA,9,"arizona",2008,"arizona_2008","ArizonaStateUniversity",77,"ArizonaStateUniversity",2,"Strong Dem.","Strong Dem. 2008",6,"0_None",1
"976",46,51,2,500,NA,NA,9,"arizona",2008,"arizona_2008","Rasmussen",77,"Rasmussen",2,"Strong Dem.","Strong Dem. 2008",6,"Rasmussen",25
"977",44,48,8,600,NA,NA,11,"arizona",2008,"arizona_2008","MyersResearch/GroveInsight",77,"GroveInsight",2,"Strong Dem.","Strong Dem. 2008",6,"GroveInsight",10
"978",42,44,14,408,NA,NA,16,"arizona",2008,"arizona_2008","Zimmeran&Associates/MarketingIntelligence",77,"Zimmeran&Associates/MarketingIntelligence",2,"Strong Dem.","Strong Dem. 2008",6,"0_None",1
"979",60,36,2,637,NA,NA,4,"california",2008,"california_2008","SurveyUSA",78,"SurveyUSA",2,"Strong Rep.","Strong Rep. 2008",10,"SurveyUSA",33
"980",55,33,8,966,NA,NA,7,"california",2008,"california_2008","FieldResearchCorporation",78,"FieldPoll/FRC",2,"Strong Rep.","Strong Rep. 2008",10,"0_None",1
"981",61,34,2,500,NA,NA,10,"california",2008,"california_2008","Rasmussen",78,"Rasmussen",2,"Strong Rep.","Strong Rep. 2008",10,"Rasmussen",25
"982",56,33,9,1186,NA,NA,16,"california",2008,"california_2008","PublicPolicyInstituteofCA",78,"PublicPolicyInstituteofCA",2,"Strong Rep.","Strong Rep. 2008",10,"0_None",1
"983",59,35,3,615,NA,NA,19,"california",2008,"california_2008","SurveyUSA",78,"SurveyUSA",2,"Strong Rep.","Strong Rep. 2008",10,"SurveyUSA",33
"984",56,40,4,500,NA,NA,26,"california",2008,"california_2008","Rasmussen",78,"Rasmussen",2,"Strong Rep.","Strong Rep. 2008",10,"Rasmussen",25
"985",55,39,2,670,NA,NA,30,"california",2008,"california_2008","SurveyUSA",78,"SurveyUSA",2,"Strong Rep.","Strong Rep. 2008",10,"SurveyUSA",33
"986",51,47,1,1000,NA,NA,2,"colorado",2008,"colorado_2008","Rasmussen",79,"Rasmussen",2,"Strong Rep.","Strong Rep. 2008",10,"Rasmussen",25
"987",54,44,2,2023,NA,NA,5,"colorado",2008,"colorado_2008","PublicPolicyPolling",79,"PublicPolicyPolling",2,"Strong Rep.","Strong Rep. 2008",10,"PublicPolicyPolling",22
"988",52,45,3,600,NA,NA,5,"colorado",2008,"colorado_2008","ARG",79,"ARG",2,"Strong Rep.","Strong Rep. 2008",10,"ARG",3
"989",49,44,7,625,NA,NA,6,"colorado",2008,"colorado_2008","MasonDixon",79,"MasonDixon",2,"Strong Rep.","Strong Rep. 2008",10,"MasonDixon",17
"990",53,45,2,774,NA,NA,7,"colorado",2008,"colorado_2008","CNN/Time",79,"CNN/Time",2,"Strong Rep.","Strong Rep. 2008",10,"CNN/Time",5
"991",51,45,2,682,NA,NA,7,"colorado",2008,"colorado_2008","MaristCollege",79,"MaristCollege",2,"Strong Rep.","Strong Rep. 2008",10,"MaristCollege",16
"992",50,41,8,628,NA,NA,9,"colorado",2008,"colorado_2008","GfKRoper",79,"GfKRoper",2,"Strong Rep.","Strong Rep. 2008",10,"GfKRoper",8
"993",53,45,2,636,NA,NA,9,"colorado",2008,"colorado_2008","InsiderAdvantage",79,"InsiderAdvantage",2,"Strong Rep.","Strong Rep. 2008",10,"InsiderAdvantage",11
"994",50,46,2,1000,NA,NA,9,"colorado",2008,"colorado_2008","Rasmussen",79,"Rasmussen",2,"Strong Rep.","Strong Rep. 2008",10,"Rasmussen",25
"995",52,40,2,500,NA,NA,12,"colorado",2008,"colorado_2008","PublicOpinionStrategies",79,"PublicOpinionStrategies",2,"Strong Rep.","Strong Rep. 2008",10,"0_None",1
"996",51,46,2,576,NA,NA,15,"colorado",2008,"colorado_2008","InsiderAdvantage",79,"InsiderAdvantage",2,"Strong Rep.","Strong Rep. 2008",10,"InsiderAdvantage",11
"997",51,46,3,1000,NA,NA,16,"colorado",2008,"colorado_2008","Rasmussen",79,"Rasmussen",2,"Strong Rep.","Strong Rep. 2008",10,"Rasmussen",25
"998",52,45,2,700,NA,NA,19,"colorado",2008,"colorado_2008","Rasmussen",79,"Rasmussen",2,"Strong Rep.","Strong Rep. 2008",10,"Rasmussen",25
"999",51,47,2,762,NA,NA,21,"colorado",2008,"colorado_2008","CNN/Time",79,"CNN/Time",2,"Strong Rep.","Strong Rep. 2008",10,"CNN/Time",5
"1000",47,43,7,600,NA,NA,22,"colorado",2008,"colorado_2008","SuffolkUniversity",79,"SuffolkUniversity",2,"Strong Rep.","Strong Rep. 2008",10,"SuffolkUniversity",31
"1001",52,43,5,1088,NA,NA,23,"colorado",2008,"colorado_2008","QuinnipiacUniversity",79,"Quinnipiac",2,"Strong Rep.","Strong Rep. 2008",10,"Quinnipiac",24
"1002",52,42,6,1331,NA,NA,25,"colorado",2008,"colorado_2008","PublicPolicyPolling",79,"PublicPolicyPolling",2,"Strong Rep.","Strong Rep. 2008",10,"PublicPolicyPolling",22
"1003",52,43,3,997,NA,NA,28,"colorado",2008,"colorado_2008","QuinnipiacUniversity",79,"Quinnipiac",2,"Strong Rep.","Strong Rep. 2008",10,"Quinnipiac",24
"1004",51,45,3,485,NA,NA,29,"colorado",2008,"colorado_2008","InsiderAdvantage",79,"InsiderAdvantage",2,"Strong Rep.","Strong Rep. 2008",10,"InsiderAdvantage",11
"1005",51,45,4,1000,NA,NA,30,"colorado",2008,"colorado_2008","Rasmussen",79,"Rasmussen",2,"Strong Rep.","Strong Rep. 2008",10,"Rasmussen",25
"1006",44,44,8,625,NA,NA,34,"colorado",2008,"colorado_2008","MasonDixon",79,"MasonDixon",2,"Strong Rep.","Strong Rep. 2008",10,"MasonDixon",17
"1007",49,48,3,600,NA,NA,1,"florida",2008,"florida_2008","Zogby",80,"Zogby",2,"Close margin","Close margin 2008",2,"Zogby",40
"1008",50,47,1,691,NA,NA,1,"florida",2008,"florida_2008","SurveyUSA",80,"SurveyUSA",2,"Close margin","Close margin 2008",2,"SurveyUSA",33
"1009",47,48,3,657,NA,NA,2,"florida",2008,"florida_2008","Datamar",80,"Datamar",2,"Close margin","Close margin 2008",2,"0_None",1
"1010",50,48,2,1717,NA,NA,2,"florida",2008,"florida_2008","PublicPolicyPolling",80,"PublicPolicyPolling",2,"Close margin","Close margin 2008",2,"PublicPolicyPolling",22
"1011",49,47,3,1200,NA,NA,2,"florida",2008,"florida_2008","StrategicVision",80,"StrategicVision",2,"Close margin","Close margin 2008",2,"StrategicVision",30
"1012",48,46,6,600,NA,NA,2,"florida",2008,"florida_2008","Zogby",80,"Zogby",2,"Close margin","Close margin 2008",2,"Zogby",40
"1013",49,50,1,1000,NA,NA,2,"florida",2008,"florida_2008","Rasmussen",80,"Rasmussen",2,"Close margin","Close margin 2008",2,"Rasmussen",25
"1014",47,45,6,1773,NA,NA,2,"florida",2008,"florida_2008","QuinnipiacUniversity",80,"Quinnipiac",2,"Close margin","Close margin 2008",2,"Quinnipiac",24
"1015",50,46,4,600,NA,NA,4,"florida",2008,"florida_2008","ARG",80,"ARG",2,"Close margin","Close margin 2008",2,"ARG",3
"1016",47,45,7,625,NA,NA,5,"florida",2008,"florida_2008","MasonDixon",80,"MasonDixon",2,"Close margin","Close margin 2008",2,"MasonDixon",17
"1017",51,47,2,747,NA,NA,7,"florida",2008,"florida_2008","CNN/Time",80,"CNN/Time",2,"Close margin","Close margin 2008",2,"CNN/Time",5
"1018",45,41,9,601,NA,NA,8,"florida",2008,"florida_2008","FloridaChamberofCommerce",80,"FloridaChamberofCommerce",2,"Close margin","Close margin 2008",2,"0_None",1
"1019",50,43,7,639,NA,NA,8,"florida",2008,"florida_2008","LATimes",80,"LATimes",2,"Close margin","Close margin 2008",2,"LATimes",14
"1020",45,43,10,600,NA,NA,9,"florida",2008,"florida_2008","GfKRoper",80,"GfKRoper",2,"Close margin","Close margin 2008",2,"GfKRoper",8
"1021",49,44,6,630,NA,NA,9,"florida",2008,"florida_2008","Datamar",80,"Datamar",2,"Close margin","Close margin 2008",2,"0_None",1
"1022",49,44,7,600,NA,NA,9,"florida",2008,"florida_2008","SuffolkUniversity",80,"SuffolkUniversity",2,"Close margin","Close margin 2008",2,"SuffolkUniversity",31
"1023",47,47,6,603,NA,NA,9,"florida",2008,"florida_2008","Zogby",80,"Zogby",2,"Close margin","Close margin 2008",2,"Zogby",40
"1024",51,47,1,1000,NA,NA,9,"florida",2008,"florida_2008","Rasmussen",80,"Rasmussen",2,"Close margin","Close margin 2008",2,"Rasmussen",25
"1025",47,45,6,1435,NA,NA,9,"florida",2008,"florida_2008","QuinnipiacUniversity",80,"Quinnipiac",2,"Close margin","Close margin 2008",2,"Quinnipiac",24
"1026",49,46,5,600,NA,NA,11,"florida",2008,"florida_2008","Research2000",80,"Research2000",2,"Close margin","Close margin 2008",2,"Research2000",27
"1027",49,42,9,800,NA,NA,13,"florida",2008,"florida_2008","SchrothEldon&Associates/ThePollingCompany",80,"SchrothEldon&Associates/ThePollingCompany",2,"Close margin","Close margin 2008",2,"0_None",1
"1028",46,48,5,1200,NA,NA,13,"florida",2008,"florida_2008","StrategicVision",80,"StrategicVision",2,"Close margin","Close margin 2008",2,"StrategicVision",30
"1029",48,47,5,562,NA,NA,14,"florida",2008,"florida_2008","InsiderAdvantage",80,"InsiderAdvantage",2,"Close margin","Close margin 2008",2,"InsiderAdvantage",11
"1030",49,44,7,1433,NA,NA,14,"florida",2008,"florida_2008","QuinnipiacUniversity",80,"Quinnipiac",2,"Close margin","Close margin 2008",2,"Quinnipiac",24
"1031",45,46,7,625,NA,NA,14,"florida",2008,"florida_2008","MasonDixon",80,"MasonDixon",2,"Close margin","Close margin 2008",2,"MasonDixon",17
"1032",48,47,5,1158,NA,NA,16,"florida",2008,"florida_2008","PublicPolicyPolling",80,"PublicPolicyPolling",2,"Close margin","Close margin 2008",2,"PublicPolicyPolling",22
